type,time,agv_id,tote_id,station_id,kit_id,matched_parts,deadline,st,st_urgency,st_progress,st_contribution,sf,sd,alpha_1,alpha_2,alpha_3,gamma1,gamma2,epsilon,beta,lambda_,p,margin_sec,total_score,transferred_parts,completed,old_kit_id,new_kit_id
dispatch,565.3333333333333,AGV_08,TOTE_0375,station_4,KIT_0004_01,{'PART_05': 90},2880.0,0.326955636955637,0.23365079365079366,0.02407407407407407,0.06923076923076923,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2660549450549451,,,,
kitting_started,566.6666666666666,AGV_02,TOTE_0339,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,588.6666666666666,AGV_07,TOTE_0336,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,588.6666666666666,AGV_06,TOTE_0393,station_3,KIT_0003_01,{'PART_05': 90},2880.0,0.3247031440781441,0.23503968253968255,0.06153846153846154,0.028124999999999997,0.5,0.2512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2671046245421246,,,,
kitting_started,590.0,AGV_04,TOTE_0357,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,596.6666666666666,AGV_01,TOTE_0150,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,596.6666666666666,AGV_09,TOTE_0186,station_1,KIT_0001_01,{'PART_02': 120},2880.0,0.3409704184704185,0.235515873015873,0.04545454545454546,0.06,0.5,0.3076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2761041458541459,,,,
kitting_started,598.0,AGV_10,TOTE_0168,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,603.3333333333334,AGV_05,TOTE_0153,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
kitting_started,604.6666666666667,AGV_03,TOTE_0171,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,607.3333333333333,AGV_07,TOTE_0189,station_2,KIT_0002_01,{'PART_02': 120},2880.0,0.319484126984127,0.23615079365079367,0.033333333333333326,0.049999999999999996,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2639459706959707,,,,
kitting_completed,626.6666666666666,AGV_02,TOTE_0339,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,626.6666666666666,AGV_05,TOTE_0411,station_4,KIT_0004_01,{'PART_05': 90},2880.0,0.3458201058201058,0.23730158730158732,0.018518518518518514,0.09,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28303296703296704,,,,
kitting_started,628.0,AGV_08,TOTE_0375,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,650.0,AGV_04,TOTE_0357,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,650.0,AGV_01,TOTE_0429,station_3,KIT_0003_01,{'PART_05': 90},2880.0,0.32549418971832766,0.2386904761904762,0.05576923076923077,0.03103448275862069,0.5,0.2512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26781656561828976,,,,
kitting_started,651.3333333333334,AGV_06,TOTE_0393,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,658.0,AGV_10,TOTE_0168,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,658.0,AGV_02,TOTE_0462,station_1,KIT_0001_01,{'PART_06': 120},2880.0,0.3505303030303031,0.2391666666666667,0.036363636363636355,0.075,0.0,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2795798368298369,,,,
kitting_started,659.3333333333334,AGV_09,TOTE_0186,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,664.6666666666667,AGV_03,TOTE_0171,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
kitting_started,666.0000000000001,AGV_07,TOTE_0189,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,671.3333333333334,AGV_04,TOTE_0102,station_2,KIT_0002_01,{'PART_02': 120},2880.0,0.3277380952380953,0.23996031746031748,0.02777777777777777,0.06,0.5,0.28717948717948716,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26624633699633704,,,,
kitting_completed,688.0,AGV_08,TOTE_0375,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,688.0,AGV_03,TOTE_0447,station_4,KIT_0004_01,{'PART_05': 90},2880.0,0.3824867724867725,0.24095238095238097,0.012962962962962954,0.12857142857142856,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.316032967032967,,,,
kitting_started,689.3333333333334,AGV_05,TOTE_0411,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,711.3333333333334,AGV_06,TOTE_0393,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,711.3333333333334,AGV_10,TOTE_0015,station_3,KIT_0003_01,{'PART_01': 70},2880.0,0.3192643467643468,0.24234126984126986,0.05,0.02692307692307692,0.5,0.2512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26220970695970697,,,,
kitting_started,712.6666666666667,AGV_01,TOTE_0429,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,719.3333333333334,AGV_09,TOTE_0186,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,719.3333333333334,AGV_08,TOTE_0006,station_1,KIT_0001_01,{'PART_01': 70},2880.0,0.32842352092352095,0.24281746031746032,0.02727272727272727,0.058333333333333334,0.5,0.3076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2648119380619381,,,,
kitting_started,720.6666666666667,AGV_02,TOTE_0462,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,726.0000000000001,AGV_07,TOTE_0189,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
kitting_started,727.3333333333335,AGV_04,TOTE_0102,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,732.6666666666667,AGV_06,TOTE_0120,station_2,KIT_0002_01,{'PART_02': 120},2880.0,0.3408333333333334,0.24361111111111114,0.022222222222222233,0.075,0.5,0.28717948717948716,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.27803205128205133,,,,
kitting_completed,749.3333333333334,AGV_05,TOTE_0411,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,749.3333333333334,AGV_07,TOTE_0324,station_4,KIT_0004_01,{'PART_05': 90},2880.0,0.477010582010582,0.24460317460317463,0.007407407407407418,0.22499999999999998,0.5,0.3076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.39854029304029304,,,,
kitting_started,750.6666666666667,AGV_03,TOTE_0447,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,760.6666666666667,AGV_02,TOTE_0462,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_06': 120},False,,
dispatch,760.6666666666667,AGV_09,TOTE_0024,station_1,KIT_0001_01,{'PART_01': 70},2880.0,0.3396612678509231,0.2452777777777778,0.021969696969696972,0.07241379310344828,0.5,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28261821798890774,,,,
kitting_started,762.0000000000001,AGV_08,TOTE_0006,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,772.6666666666667,AGV_01,TOTE_0429,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,772.6666666666667,AGV_05,TOTE_0012,station_3,KIT_0003_01,{'PART_01': 70},2880.0,0.3210823487936164,0.2459920634920635,0.04551282051282051,0.02957746478873239,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2653843703245112,,,,
kitting_started,774.0000000000001,AGV_10,TOTE_0015,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,787.3333333333335,AGV_04,TOTE_0102,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,787.3333333333335,AGV_02,TOTE_0009,station_2,KIT_0002_01,{'PART_01': 70},2880.0,0.3218650793650794,0.2468650793650794,0.016666666666666673,0.058333333333333334,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26608882783882787,,,,
kitting_started,788.6666666666669,AGV_06,TOTE_0120,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,810.6666666666667,AGV_03,TOTE_0447,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,810.6666666666667,AGV_01,TOTE_0342,station_4,KIT_0004_01,{'PART_05': 30},2880.0,0.5501058201058202,0.24825396825396828,0.0018518518518518602,0.3,0.0,0.2564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.46945421245421254,,,,
kitting_started,812.0000000000001,AGV_07,TOTE_0324,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,832.0000000000001,AGV_08,TOTE_0006,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,832.0000000000001,AGV_03,TOTE_0003,station_1,KIT_0001_01,{'PART_01': 70},2880.0,0.36164502164502166,0.24952380952380954,0.016666666666666673,0.09545454545454544,0.5,0.3076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2947112887112887,,,,
kitting_started,833.3333333333335,AGV_09,TOTE_0024,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,844.0000000000001,AGV_10,TOTE_0015,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,844.0000000000001,AGV_04,TOTE_0030,station_3,KIT_0003_01,{'PART_01': 70},2880.0,0.32407623626373633,0.25023809523809526,0.04102564102564104,0.0328125,0.5,0.21025641025641026,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2706429716117217,,,,
kitting_started,845.3333333333335,AGV_05,TOTE_0012,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,848.6666666666669,AGV_06,TOTE_0120,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
kitting_started,850.0000000000002,AGV_02,TOTE_0009,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,852.0000000000001,AGV_08,TOTE_0027,station_2,KIT_0002_01,{'PART_01': 70},2880.0,0.33655400474365993,0.2507142857142857,0.013425925925925931,0.07241379310344828,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.27930886067955035,,,,
kitting_completed,872.0000000000001,AGV_07,TOTE_0324,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,873.3333333333335,AGV_01,TOTE_0342,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,893.3333333333335,AGV_01,TOTE_0342,station_4,KIT_0004_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 30},True,,
kitting_completed,903.3333333333335,AGV_09,TOTE_0024,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,903.3333333333335,AGV_07,TOTE_0042,station_1,KIT_0001_01,{'PART_01': 70},2880.0,0.4051334776334776,0.2537698412698413,0.011363636363636354,0.13999999999999999,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.33128679653679655,,,,
kitting_started,904.6666666666669,AGV_03,TOTE_0003,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,915.3333333333335,AGV_05,TOTE_0012,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,915.3333333333335,AGV_01,TOTE_0048,station_3,KIT_0003_01,{'PART_01': 70},2880.0,0.32786469378574645,0.25448412698412703,0.03653846153846154,0.03684210526315789,0.5,0.21025641025641026,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.27405258338153077,,,,
kitting_started,916.6666666666669,AGV_04,TOTE_0030,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,920.0000000000002,AGV_02,TOTE_0009,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,920.0000000000002,AGV_10,TOTE_0045,station_2,KIT_0002_01,{'PART_01': 70},2880.0,0.36040163540163545,0.2547619047619048,0.010185185185185186,0.09545454545454544,0.5,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.29820762570762577,,,,
kitting_started,921.3333333333336,AGV_08,TOTE_0027,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,953.3333333333335,,,station_4,,,,,,,,,,,,,,,,,,,,,,,KIT_0004_01,KIT_0004_02
dispatch,953.3333333333335,AGV_09,TOTE_0303,station_4,KIT_0004_02,{'PART_04': 400},2880.0,0.4937830687830688,0.2567460317460318,0.2,0.037037037037037035,0.5,0.2564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4187637362637363,,,,
dispatch,953.3333333333335,AGV_06,TOTE_0306,station_4,KIT_0004_02,{'PART_04': 400},2880.0,0.474308194848101,0.2567460317460318,0.17530864197530865,0.04225352112676056,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3986722471581627,,,,
kitting_completed,974.6666666666669,AGV_03,TOTE_0003,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,974.6666666666669,AGV_05,TOTE_0060,station_1,KIT_0001_01,{'PART_01': 70},2880.0,0.5265764790764791,0.25801587301587303,0.006060606060606055,0.2625,0.5,0.2564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.44827780552780555,,,,
kitting_started,976.0000000000002,AGV_07,TOTE_0042,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,980.0000000000001,AGV_06,TOTE_0306,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,986.6666666666669,AGV_04,TOTE_0030,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,986.6666666666669,AGV_02,TOTE_0066,station_3,KIT_0003_01,{'PART_01': 70},2880.0,0.3327814407814408,0.25873015873015875,0.03205128205128205,0.042,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.27591355311355314,,,,
kitting_started,988.0000000000002,AGV_01,TOTE_0048,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,991.3333333333336,AGV_08,TOTE_0027,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
kitting_started,992.666666666667,AGV_10,TOTE_0045,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,994.6666666666669,AGV_03,TOTE_0063,station_2,KIT_0002_01,{'PART_01': 30},2880.0,0.32615079365079364,0.2592063492063492,0.006944444444444442,0.06,0.0,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.26738186813186815,,,,
kitting_completed,1020.0000000000001,AGV_06,TOTE_0306,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,1020.0000000000001,AGV_04,TOTE_0266,station_4,KIT_0004_02,{'PART_04': 400},2880.0,0.4605118975337555,0.26071428571428573,0.1506172839506173,0.04918032786885245,0.5,0.41025641025641024,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3734350667547389,,,,
kitting_started,1021.3333333333335,AGV_09,TOTE_0303,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1046.0000000000002,AGV_07,TOTE_0042,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,1046.0000000000002,AGV_06,TOTE_0081,station_1,KIT_0001_01,{'PART_01': 10},2880.0,0.5630194805194806,0.2622619047619048,0.0007575757575757569,0.3,0.0,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4785124042624044,,,,
kitting_started,1047.3333333333335,AGV_05,TOTE_0060,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1058.0000000000002,AGV_01,TOTE_0048,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,1058.0000000000002,AGV_08,TOTE_0084,station_3,KIT_0003_01,{'PART_01': 70},2880.0,0.33937750234261865,0.2629761904761905,0.027564102564102556,0.04883720930232558,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2818500085186132,,,,
kitting_started,1059.3333333333335,AGV_02,TOTE_0066,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1061.3333333333335,AGV_09,TOTE_0303,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
kitting_started,1062.6666666666667,AGV_04,TOTE_0266,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1062.666666666667,AGV_10,TOTE_0045,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
kitting_started,1064.0000000000002,AGV_03,TOTE_0063,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,1066.0000000000002,AGV_07,TOTE_0276,station_4,KIT_0004_02,{'PART_04': 400},2880.0,0.44820183629007165,0.263452380952381,0.12592592592592594,0.058823529411764705,0.5,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3649201141995261,,,,
dispatch,1076.666666666667,AGV_01,TOTE_0477,station_2,KIT_0002_01,{'PART_07': 25},2880.0,0.3321428571428572,0.26408730158730165,0.005555555555555558,0.0625,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2753388278388279,,,,
kitting_completed,1094.0000000000002,AGV_03,TOTE_0063,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 30},False,,
dispatch,1094.0000000000002,AGV_09,TOTE_0480,station_2,KIT_0002_01,{'PART_07': 25},2880.0,0.34846456418824845,0.26511904761904764,0.00439814814814814,0.07894736842105263,0.5,0.28717948717948716,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2849001590514749,,,,
kitting_started,1098.6666666666667,AGV_01,TOTE_0477,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1102.6666666666667,AGV_04,TOTE_0266,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,1102.6666666666667,AGV_10,TOTE_0285,station_4,KIT_0004_02,{'PART_04': 200},2880.0,0.40345485438981377,0.26563492063492067,0.10123456790123458,0.036585365853658534,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3349042407457042,,,,
kitting_started,1104.0,AGV_07,TOTE_0276,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1117.3333333333335,AGV_05,TOTE_0060,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
kitting_started,1118.6666666666667,AGV_06,TOTE_0081,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1128.6666666666667,AGV_06,TOTE_0081,station_1,KIT_0001_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 10},True,,
kitting_completed,1129.3333333333335,AGV_02,TOTE_0066,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,1129.3333333333335,AGV_04,TOTE_0495,station_3,KIT_0003_01,{'PART_08': 72},2880.0,0.35029914529914535,0.26722222222222225,0.023076923076923085,0.06,0.5,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28911538461538466,,,,
kitting_started,1130.6666666666667,AGV_08,TOTE_0084,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1144.0,AGV_07,TOTE_0276,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 400},False,,
dispatch,1144.0,AGV_03,TOTE_0516,station_4,KIT_0004_02,{'PART_09': 200},2880.0,0.3986507936507937,0.2680952380952381,0.08888888888888889,0.041666666666666664,0.5,0.3076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.32801648351648355,,,,
kitting_started,1145.3333333333333,AGV_10,TOTE_0285,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1148.6666666666667,AGV_01,TOTE_0477,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
dispatch,1148.6666666666667,AGV_02,TOTE_0474,station_2,KIT_0002_01,{'PART_07': 25},2880.0,0.3787566137566138,0.2683730158730159,0.003240740740740744,0.10714285714285714,0.5,0.2512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.31575274725274727,,,,
kitting_started,1150.0,AGV_09,TOTE_0480,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1165.3333333333333,AGV_10,TOTE_0285,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,{'PART_04': 200},False,,
dispatch,1165.3333333333333,AGV_06,TOTE_0513,station_4,KIT_0004_02,{'PART_09': 200},2880.0,0.39429538601581615,0.26936507936507936,0.07654320987654323,0.04838709677419355,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3215325140809012,,,,
kitting_started,1170.6666666666665,AGV_03,TOTE_0516,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,1188.6666666666667,,,station_1,,,,,,,,,,,,,,,,,,,,,,,KIT_0001_01,KIT_0005_01
dispatch,1188.6666666666667,AGV_07,TOTE_0528,station_1,KIT_0005_01,{'PART_10': 125},2880.0,0.4939021164021164,0.27075396825396825,0.2,0.023148148148148147,0.5,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4214349816849817,,,,
dispatch,1188.6666666666667,AGV_05,TOTE_0546,station_1,KIT_0005_01,{'PART_10': 125},2880.0,0.4804054815286699,0.27075396825396825,0.1845679012345679,0.02508361204013378,0.5,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.40928801029887985,,,,
kitting_completed,1200.0,AGV_09,TOTE_0480,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
dispatch,1200.0,AGV_10,TOTE_0465,station_2,KIT_0002_01,{'PART_07': 25},2880.0,0.4401785714285714,0.27142857142857146,0.002083333333333326,0.16666666666666666,0.5,0.3128205128205128,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.364878663003663,,,,
kitting_completed,1200.6666666666667,AGV_08,TOTE_0084,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,1200.6666666666667,AGV_01,TOTE_0492,station_3,KIT_0003_01,{'PART_08': 72},2880.0,0.36492979242979245,0.27146825396825397,0.018461538461538463,0.075,0.5,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.29459065934065937,,,,
kitting_started,1201.3333333333333,AGV_02,TOTE_0474,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,1202.0,AGV_04,TOTE_0495,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,1208.6666666666667,AGV_07,TOTE_0528,station_1,KIT_0005_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1220.6666666666665,AGV_03,TOTE_0516,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
dispatch,1220.6666666666665,AGV_08,TOTE_0500,station_4,KIT_0004_02,{'PART_09': 200},2880.0,0.3945485687152354,0.27265873015873016,0.06419753086419754,0.057692307692307696,0.5,0.41025641025641024,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3140680708180708,,,,
kitting_started,1221.9999999999998,AGV_06,TOTE_0513,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1251.3333333333333,AGV_02,TOTE_0474,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 25},False,,
dispatch,1251.3333333333333,AGV_09,TOTE_0483,station_2,KIT_0002_01,{'PART_07': 20},2880.0,0.575410052910053,0.274484126984127,0.0009259259259259301,0.3,0.0,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.48402289377289387,,,,
kitting_started,1252.6666666666665,AGV_10,TOTE_0465,station_2,KIT_0002_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1258.6666666666667,AGV_07,TOTE_0528,station_1,KIT_0005_01,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,1258.6666666666667,AGV_03,TOTE_0111,station_1,KIT_0005_01,{'PART_02': 120},2880.0,0.47033380965254445,0.27492063492063495,0.16913580246913582,0.026277372262773723,0.5,0.3076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.39253119791805924,,,,
kitting_started,1260.0,AGV_05,TOTE_0546,station_1,KIT_0005_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1262.0,AGV_04,TOTE_0495,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,{'PART_08': 72},False,,
kitting_started,1263.3333333333333,AGV_01,TOTE_0492,station_3,KIT_0003_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,1271.9999999999998,AGV_06,TOTE_0513,station_4,KIT_0004_02,,,,,,,,,,,,,,,,,,,,{'PART_09': 200},False,,
